date,home_team,away_team,home_goals_scored_avg,home_goals_conceded_avg,home_win_rate,home_draw_rate,home_form_points,home_games_played,home_rank,away_goals_scored_avg,away_goals_conceded_avg,away_win_rate,away_draw_rate,away_form_points,away_games_played,away_rank,rank_diff,goal_avg_diff,form_diff,home_goals,away_goals,outcome
2020-10-11,England,Belgium,1.2,1.2,0.4,0.2,1.4,10,4,2.3,1.1,0.7,0.1,2.2,10,1,-3,-1.0999999999999999,-0.8000000000000003,2,1,2
2020-10-11,Croatia,Sweden,1.3,2.3,0.3,0.2,1.1,10,8,0.9,1.5,0.2,0.3,0.9,10,18,10,0.4,0.20000000000000007,2,1,2
2020-10-12,Ghana,Qatar,1.1,0.8,0.3,0.4,1.3,10,46,1.0,1.1,0.4,0.1,1.3,10,55,9,0.10000000000000009,0.0,5,1,2
2020-10-13,Germany,Switzerland,1.2,1.9,0.1,0.5,0.8,10,14,0.9,1.4,0.1,0.2,0.5,10,15,1,0.29999999999999993,0.30000000000000004,3,3,1
2020-10-13,Mexico,Algeria,2.2,1.0,0.9,0.0,2.7,10,11,1.1,1.1,0.5,0.1,1.6,10,35,24,1.1,1.1,2,2,1
2020-10-13,Ecuador,Uruguay,1.0,2.5,0.1,0.1,0.4,10,64,2.0,1.4,0.3,0.3,1.2,10,6,-58,-1.0,-0.7999999999999999,4,2,2
2020-10-14,Portugal,Sweden,1.6,0.7,0.5,0.4,1.9,10,5,0.7,1.7,0.1,0.3,0.6,10,18,13,0.9000000000000001,1.2999999999999998,3,0,2
2020-10-14,Croatia,France,1.4,2.3,0.4,0.1,1.3,10,8,1.5,0.8,0.7,0.2,2.3,10,2,-6,-0.10000000000000009,-0.9999999999999998,1,2,0
2020-11-11,Belgium,Switzerland,2.1,1.1,0.6,0.1,1.9,10,1,1.2,1.6,0.1,0.3,0.6,10,16,15,0.9000000000000001,1.2999999999999998,2,1,2
2020-11-11,Netherlands,Spain,1.7,1.1,0.4,0.3,1.5,10,15,1.4,1.0,0.4,0.4,1.6,10,6,-9,0.30000000000000004,-0.10000000000000009,1,1,1
2020-11-12,Jordan,Iraq,0.8,1.2,0.2,0.2,0.8,10,97,1.1,1.4,0.3,0.3,1.2,10,70,-27,-0.30000000000000004,-0.3999999999999999,0,0,1
2020-11-12,Bosnia and Herzegovina,Iran,0.7,1.1,0.2,0.4,1.0,10,51,0.9,1.0,0.4,0.3,1.5,10,100,49,-0.20000000000000007,-0.5,0,2,0
2020-11-12,Argentina,Paraguay,1.9,1.0,0.5,0.3,1.8,10,8,1.2,1.7,0.1,0.5,0.8,10,35,27,0.7,1.0,1,1,1
2020-11-13,Colombia,Uruguay,1.6,0.9,0.7,0.1,2.2,10,10,1.8,1.7,0.2,0.3,0.9,10,7,-3,-0.19999999999999996,1.3000000000000003,0,3,0
2020-11-13,Japan,Panama,1.6,1.2,0.5,0.2,1.7,10,27,0.5,2.4,0.0,0.2,0.2,10,77,50,1.1,1.5,1,0,2
2020-11-14,Switzerland,Spain,1.3,1.7,0.1,0.3,0.6,10,16,1.3,0.8,0.4,0.5,1.7,10,6,-10,0.0,-1.1,1,1,1
2020-11-14,Mexico,South Korea,2.0,1.0,0.8,0.1,2.5,10,11,1.2,0.9,0.4,0.4,1.6,10,100,89,0.8,0.8999999999999999,3,2,2
2020-11-14,Portugal,France,1.8,0.6,0.6,0.3,2.1,10,5,1.6,0.9,0.7,0.2,2.3,10,2,-3,0.19999999999999996,-0.19999999999999973,0,1,0
2020-11-14,Sweden,Croatia,0.6,2.0,0.0,0.3,0.3,10,19,1.5,1.9,0.4,0.1,1.3,10,9,-10,-0.9,-1.0,2,1,2
2020-11-15,Netherlands,Bosnia and Herzegovina,1.5,1.2,0.3,0.4,1.3,10,15,0.7,0.9,0.2,0.4,1.0,10,51,36,0.8,0.30000000000000004,3,1,2
2020-11-15,Belgium,England,2.1,1.1,0.6,0.1,1.9,10,1,1.3,1.1,0.5,0.2,1.7,10,4,3,0.8,0.19999999999999996,2,0,2
2020-11-16,United States,Panama,1.1,1.1,0.5,0.1,1.6,10,100,0.5,2.2,0.0,0.2,0.2,10,77,-23,0.6000000000000001,1.4000000000000001,6,2,2
2020-11-17,Uruguay,Brazil,2.0,1.5,0.3,0.3,1.2,10,7,1.3,0.5,0.5,0.4,1.9,10,3,-4,0.7,-0.7,0,2,0
2020-11-17,Ecuador,Colombia,1.3,2.4,0.2,0.1,0.7,10,60,1.2,1.0,0.6,0.1,1.9,10,10,-50,0.10000000000000009,-1.2,6,1,2
2020-11-17,South Korea,Qatar,1.2,1.0,0.4,0.3,1.5,10,100,0.9,1.6,0.3,0.1,1.0,10,57,-43,0.29999999999999993,0.5,2,1,2
2020-11-17,Uzbekistan,Iraq,0.6,1.6,0.1,0.2,0.5,10,84,0.7,1.3,0.2,0.4,1.0,10,70,-14,-0.09999999999999998,-0.5,1,2,0
2020-11-17,Spain,Germany,1.2,0.6,0.4,0.6,1.8,10,6,1.5,2.0,0.1,0.6,0.9,10,14,8,-0.30000000000000004,0.9,6,0,2
2020-11-17,France,Sweden,1.3,0.7,0.7,0.2,2.3,10,2,0.8,1.9,0.1,0.3,0.6,10,19,17,0.5,1.6999999999999997,4,2,2
2020-11-17,Croatia,Portugal,1.6,2.1,0.4,0.0,1.2,10,9,1.7,0.5,0.6,0.3,2.1,10,5,-4,-0.09999999999999987,-0.9000000000000001,2,3,0
2020-11-17,Japan,Mexico,1.3,0.9,0.5,0.2,1.7,10,27,2.0,1.0,0.8,0.1,2.5,10,11,-16,-0.7,-0.8,0,2,0
2020-11-18,Austria,Norway,0.9,1.1,0.4,0.2,1.4,10,25,1.3,2.0,0.2,0.4,1.0,10,43,18,-0.4,0.3999999999999999,1,1,1
2021-02-15,Jordan,Uzbekistan,0.8,1.2,0.2,0.2,0.8,10,95,0.7,1.7,0.1,0.2,0.5,10,85,-10,0.10000000000000009,0.30000000000000004,0,2,0
2021-03-25,Japan,South Korea,1.1,1.0,0.4,0.2,1.4,10,27,1.3,1.0,0.5,0.2,1.7,10,100,73,-0.19999999999999996,-0.30000000000000004,3,0,2
2021-03-25,Scotland,Austria,0.4,2.5,0.0,0.2,0.2,10,48,0.9,1.0,0.4,0.3,1.5,10,23,-25,-0.5,-1.3,2,2,1
2021-03-25,South Africa,Ghana,0.6,0.9,0.3,0.3,1.2,10,71,1.5,0.8,0.4,0.3,1.5,10,52,-19,-0.9,-0.30000000000000004,1,1,1
2021-03-29,Uzbekistan,Iraq,0.9,1.4,0.2,0.2,0.8,10,85,0.7,1.1,0.3,0.4,1.3,10,69,-16,0.20000000000000007,-0.5,0,1,0
2021-03-31,Bosnia and Herzegovina,France,0.5,0.8,0.2,0.4,1.0,10,56,1.7,0.9,0.8,0.1,2.5,10,2,-54,-1.2,-1.5,0,1,0
2021-05-30,Switzerland,United States,1.3,1.6,0.1,0.4,0.7,10,13,1.7,1.0,0.6,0.1,1.9,10,100,87,-0.3999999999999999,-1.2,2,1,2
2021-06-02,England,Austria,1.3,1.1,0.5,0.2,1.7,10,4,1.1,1.0,0.4,0.4,1.6,10,23,19,0.19999999999999996,0.09999999999999987,1,0,2
2021-06-02,Netherlands,Scotland,1.7,1.2,0.4,0.3,1.5,10,16,0.6,2.4,0.0,0.3,0.3,10,44,28,1.1,1.2,2,2,1
2021-06-03,Uruguay,Paraguay,1.7,1.3,0.3,0.3,1.2,10,9,1.1,1.4,0.1,0.6,0.9,10,35,26,0.5999999999999999,0.29999999999999993,0,0,1
2021-06-04,Spain,Portugal,1.7,0.6,0.4,0.6,1.8,10,6,1.9,0.6,0.7,0.2,2.3,10,5,-1,-0.19999999999999996,-0.4999999999999998,0,0,1
2021-06-04,Brazil,Ecuador,1.4,0.5,0.5,0.4,1.9,10,3,1.6,2.1,0.3,0.1,1.0,10,53,50,-0.20000000000000018,0.8999999999999999,2,0,2
2021-06-06,Belgium,Croatia,2.3,1.0,0.7,0.1,2.2,10,1,1.6,2.3,0.3,0.0,0.9,10,14,13,0.6999999999999997,1.3000000000000003,1,0,2
2021-06-06,United States,Mexico,1.5,1.2,0.5,0.1,1.6,10,100,1.9,0.9,0.8,0.1,2.5,10,11,-89,-0.3999999999999999,-0.8999999999999999,3,2,2
2021-06-08,Paraguay,Brazil,1.0,1.3,0.1,0.6,0.9,10,35,1.5,0.5,0.5,0.4,1.9,10,3,-32,-0.5,-0.9999999999999999,0,2,0
2021-06-08,Colombia,Argentina,1.2,1.6,0.5,0.1,1.6,10,15,2.0,0.9,0.5,0.4,1.9,10,8,-7,-0.8,-0.2999999999999998,2,2,1
2021-06-08,Morocco,Ghana,1.3,0.9,0.5,0.1,1.6,10,34,1.6,0.7,0.4,0.4,1.6,10,49,15,-0.30000000000000004,0.0,1,0,2
2021-06-11,Tunisia,Algeria,1.2,1.6,0.3,0.1,1.0,10,26,1.2,1.1,0.5,0.2,1.7,10,33,7,0.0,-0.7,0,2,0
2021-06-12,Haiti,Canada,0.8,2.4,0.1,0.3,0.6,10,83,1.2,1.9,0.4,0.1,1.3,10,70,-13,-0.3999999999999999,-0.7000000000000001,0,1,0
2021-06-12,Panama,Curaçao,0.5,2.6,0.0,0.1,0.1,10,78,0.833,1.167,0.333,0.167,1.167,6,100,22,-0.33299999999999996,-1.067,2,1,2
2021-06-13,England,Croatia,1.3,0.9,0.6,0.2,2.0,10,4,1.3,2.2,0.2,0.0,0.6,10,14,10,0.0,1.4,1,0,2
2021-06-13,Colombia,Ecuador,1.3,1.6,0.5,0.2,1.7,10,15,1.4,2.2,0.2,0.1,0.7,10,53,38,-0.09999999999999987,1.0,1,0,2
2021-06-14,Spain,Sweden,1.5,0.5,0.3,0.7,1.6,10,6,1.0,2.1,0.1,0.3,0.6,10,18,12,0.5,1.0,0,0,1
2021-06-15,Germany,France,1.5,2.6,0.1,0.5,0.8,10,12,1.6,0.8,0.8,0.1,2.5,10,2,-10,-0.10000000000000009,-1.7,0,1,0
2021-06-15,Canada,Haiti,1.1,1.8,0.4,0.1,1.3,10,70,0.8,2.5,0.1,0.2,0.5,10,83,13,0.30000000000000004,0.8,3,0,2
2021-06-15,Curaçao,Panama,0.857,1.286,0.286,0.143,1.0,7,100,0.6,2.5,0.1,0.1,0.4,10,78,-22,0.257,0.6,0,0,1
2021-06-15,Iran,Iraq,1.0,1.0,0.4,0.3,1.5,10,100,0.8,0.7,0.4,0.4,1.6,10,68,-32,0.19999999999999996,-0.10000000000000009,1,0,2
2021-06-15,Saudi Arabia,Uzbekistan,0.6,1.2,0.2,0.4,1.0,10,65,0.9,1.4,0.2,0.2,0.8,10,86,21,-0.30000000000000004,0.19999999999999996,3,0,2
2021-06-15,Australia,Jordan,0.6,1.4,0.1,0.3,0.6,10,41,0.8,1.3,0.2,0.2,0.8,10,95,54,-0.20000000000000007,-0.20000000000000007,1,0,2
2021-06-17,Netherlands,Austria,1.7,1.4,0.3,0.4,1.3,10,16,1.1,1.1,0.4,0.3,1.5,10,23,7,0.5999999999999999,-0.19999999999999996,2,0,2
2021-06-18,England,Scotland,1.3,0.9,0.6,0.2,2.0,10,4,0.8,2.3,0.0,0.4,0.4,10,44,40,0.5,1.6,0,0,1
2021-06-18,Argentina,Uruguay,2.1,1.0,0.5,0.4,1.9,10,8,1.7,1.2,0.3,0.4,1.3,10,9,1,0.40000000000000013,0.5999999999999999,1,0,2
2021-06-19,Germany,Portugal,1.5,2.4,0.1,0.5,0.8,10,12,1.6,0.5,0.6,0.3,2.1,10,5,-7,-0.10000000000000009,-1.3,4,2,2
2021-06-21,Argentina,Paraguay,2.0,1.0,0.5,0.4,1.9,10,8,0.8,1.1,0.1,0.6,0.9,10,35,27,1.2,0.9999999999999999,1,0,2
2021-06-22,Scotland,Croatia,0.7,2.2,0.0,0.4,0.4,10,44,1.2,2.1,0.2,0.0,0.6,10,14,-30,-0.5,-0.19999999999999996,1,3,0
2021-06-23,Brazil,Colombia,1.6,0.4,0.6,0.3,2.1,10,3,1.1,1.6,0.5,0.2,1.7,10,15,12,0.5,0.40000000000000013,2,1,2
2021-06-23,Portugal,France,1.5,0.8,0.5,0.3,1.8,10,5,1.5,0.7,0.8,0.1,2.5,10,2,-3,0.0,-0.7,2,2,1
2021-06-27,Belgium,Portugal,2.2,1.0,0.7,0.1,2.2,10,1,1.6,1.0,0.4,0.4,1.6,10,5,4,0.6000000000000001,0.6000000000000001,1,0,2
2021-06-27,Brazil,Ecuador,1.6,0.5,0.6,0.3,2.1,10,3,1.4,2.2,0.2,0.1,0.7,10,53,50,0.20000000000000018,1.4000000000000001,1,1,1
2021-06-28,Croatia,Spain,1.4,2.0,0.3,0.0,0.9,10,14,1.2,0.5,0.2,0.8,1.4,10,6,-8,0.19999999999999996,-0.4999999999999999,3,5,0
2021-06-28,France,Switzerland,1.7,0.7,0.8,0.2,2.6,10,2,1.5,1.6,0.2,0.4,1.0,10,13,11,0.19999999999999996,1.6,3,3,1
2021-06-28,Uruguay,Paraguay,1.7,1.2,0.3,0.4,1.3,10,9,0.6,1.0,0.1,0.5,0.8,10,35,26,1.1,0.5,1,0,2
2021-06-29,England,Germany,1.3,0.9,0.6,0.2,2.0,10,4,1.8,2.4,0.2,0.5,1.1,10,12,8,-0.5,0.8999999999999999,2,0,2
2021-06-30,Mexico,Panama,2.0,1.2,0.7,0.1,2.2,10,11,0.6,2.2,0.1,0.2,0.5,10,78,67,1.4,1.7000000000000002,3,0,2
2021-07-02,Switzerland,Spain,1.3,1.7,0.1,0.5,0.8,10,13,1.6,0.7,0.3,0.7,1.6,10,6,-7,-0.30000000000000004,-0.8,1,1,1
2021-07-03,Argentina,Ecuador,2.1,0.8,0.6,0.4,2.2,10,8,1.3,2.0,0.2,0.2,0.8,10,53,45,0.8,1.4000000000000001,3,0,2
2021-07-03,Uruguay,Colombia,1.5,1.2,0.3,0.4,1.3,10,9,1.0,1.8,0.4,0.2,1.4,10,15,6,0.5,-0.09999999999999987,0,0,1
2021-07-06,Argentina,Colombia,2.0,0.8,0.6,0.4,2.2,10,8,0.9,1.8,0.3,0.3,1.2,10,15,7,1.1,1.0000000000000002,1,1,1
2021-07-10,Brazil,Argentina,1.7,0.6,0.6,0.3,2.1,10,3,1.9,0.7,0.6,0.4,2.2,10,8,5,-0.19999999999999996,-0.10000000000000009,0,1,0
2021-07-11,United States,Haiti,1.7,1.4,0.5,0.1,1.6,10,100,0.8,2.7,0.1,0.2,0.5,10,83,-17,0.8999999999999999,1.1,1,0,2
2021-07-13,Qatar,Panama,0.9,1.8,0.2,0.1,0.7,10,58,0.5,2.4,0.1,0.1,0.4,10,78,20,0.4,0.29999999999999993,3,3,1
2021-07-15,Haiti,Canada,0.7,2.1,0.1,0.2,0.5,10,83,1.4,1.4,0.5,0.1,1.6,10,70,-13,-0.7,-1.1,1,4,0
2021-07-18,South Africa,Senegal,0.6,1.0,0.2,0.4,1.0,10,75,0.8,1.1,0.2,0.3,0.9,10,22,-53,-0.20000000000000007,0.09999999999999998,0,0,1
2021-07-18,United States,Canada,1.7,1.4,0.5,0.1,1.6,10,100,1.8,1.3,0.6,0.1,1.9,10,70,-30,-0.10000000000000009,-0.2999999999999998,1,0,2
2021-07-29,Mexico,Canada,2.2,1.2,0.7,0.1,2.2,10,11,1.7,1.3,0.6,0.0,1.8,10,70,59,0.5000000000000002,0.40000000000000013,2,1,2
2021-07-29,United States,Qatar,1.7,1.4,0.5,0.1,1.6,10,100,1.1,2.1,0.1,0.2,0.5,10,58,-42,0.5999999999999999,1.1,1,0,2
2021-08-01,United States,Mexico,1.8,1.3,0.6,0.1,1.9,10,100,2.1,1.3,0.7,0.1,2.2,10,11,-89,-0.30000000000000004,-0.30000000000000027,1,0,2
2021-09-01,France,Bosnia and Herzegovina,1.9,1.0,0.7,0.3,2.4,10,3,0.5,0.9,0.2,0.3,0.9,10,58,55,1.4,1.5,1,1,1
2021-09-01,Norway,Netherlands,1.4,1.8,0.2,0.5,1.1,10,43,1.7,1.2,0.4,0.3,1.5,10,12,-31,-0.30000000000000004,-0.3999999999999999,1,1,1
2021-09-02,South Korea,Iraq,0.9,1.3,0.4,0.2,1.4,10,100,0.7,0.7,0.4,0.3,1.5,10,70,-30,0.20000000000000007,-0.10000000000000009,0,0,1
2021-09-02,Sweden,Spain,0.7,1.8,0.1,0.3,0.6,10,17,1.6,0.7,0.3,0.7,1.6,10,7,-10,-0.9000000000000001,-1.0,2,1,2
2021-09-02,Ecuador,Paraguay,1.3,1.9,0.2,0.2,0.8,10,55,0.5,1.0,0.1,0.4,0.7,10,33,-22,0.8,0.10000000000000009,2,0,2
2021-09-04,Haiti,Jordan,0.8,2.1,0.1,0.2,0.5,10,90,0.8,1.3,0.2,0.2,0.8,10,95,5,0.0,-0.30000000000000004,2,0,2
2021-09-04,Qatar,Portugal,0.8,2.1,0.0,0.2,0.2,10,42,1.2,1.0,0.3,0.4,1.3,10,8,-34,-0.3999999999999999,-1.1,1,3,0
2021-09-05,Paraguay,Colombia,0.5,1.1,0.1,0.4,0.7,10,33,0.9,1.9,0.2,0.4,1.0,10,15,-18,-0.4,-0.30000000000000004,1,1,1
2021-09-05,Sweden,Uzbekistan,0.9,1.6,0.2,0.3,0.9,10,17,0.7,1.7,0.1,0.2,0.5,10,83,66,0.20000000000000007,0.4,2,1,2
2021-09-05,United States,Canada,1.9,1.0,0.7,0.1,2.2,10,100,1.6,1.4,0.5,0.0,1.5,10,59,-41,0.2999999999999998,0.7000000000000002,1,1,1
2021-09-06,South Africa,Ghana,0.5,1.0,0.1,0.5,0.8,10,73,1.6,0.7,0.4,0.4,1.6,10,52,-21,-1.1,-0.8,1,0,2
2021-09-07,Iraq,Iran,0.7,0.7,0.4,0.3,1.5,10,70,1.1,0.9,0.5,0.3,1.8,10,100,30,-0.40000000000000013,-0.30000000000000004,0,3,0
2021-09-07,Austria,Scotland,0.9,1.2,0.3,0.3,1.2,10,23,0.6,2.3,0.0,0.3,0.3,10,49,26,0.30000000000000004,0.8999999999999999,0,1,0
2021-09-08,Panama,Mexico,0.8,2.4,0.1,0.2,0.5,10,74,2.1,1.0,0.7,0.1,2.2,10,9,-65,-1.3,-1.7000000000000002,1,1,1
2021-09-09,Uruguay,Ecuador,1.1,1.2,0.2,0.5,1.1,10,13,1.4,1.8,0.3,0.1,1.0,10,55,42,-0.2999999999999998,0.10000000000000009,1,0,2
2021-10-07,Saudi Arabia,Japan,0.9,1.0,0.3,0.4,1.3,10,56,1.3,1.0,0.4,0.2,1.4,10,26,-30,-0.4,-0.09999999999999987,1,0,2
2021-10-07,Mexico,Canada,1.9,1.0,0.6,0.2,2.0,10,9,1.6,1.5,0.4,0.1,1.3,10,51,42,0.2999999999999998,0.7,1,1,1
2021-10-07,Paraguay,Argentina,0.6,1.2,0.1,0.4,0.7,10,35,1.4,0.6,0.6,0.4,2.2,10,6,-29,-0.7999999999999999,-1.5000000000000002,0,0,1
2021-10-07,Uruguay,Colombia,1.0,1.0,0.3,0.4,1.3,10,12,0.8,1.8,0.2,0.4,1.0,10,16,4,0.19999999999999996,0.30000000000000004,0,0,1
2021-10-07,Belgium,France,1.9,1.0,0.7,0.1,2.2,10,1,1.9,1.1,0.6,0.4,2.2,10,4,3,0.0,0.0,2,3,0
2021-10-09,Portugal,Qatar,1.3,1.1,0.3,0.4,1.3,10,7,0.9,2.2,0.0,0.2,0.2,10,43,36,0.4,1.1,3,0,2
2021-10-09,Curaçao,New Zealand,0.75,1.125,0.25,0.25,1.0,8,100,0.667,2.111,0.0,0.111,0.111,9,121,21,0.08299999999999996,0.889,1,2,0
2021-10-10,Panama,United States,0.9,2.2,0.1,0.3,0.6,10,68,1.9,1.0,0.7,0.1,2.2,10,100,32,-0.9999999999999999,-1.6,1,0,2
2021-10-10,Colombia,Brazil,0.8,1.5,0.2,0.5,1.1,10,16,1.5,0.7,0.5,0.3,1.8,10,2,-14,-0.7,-0.7,0,0,1
2021-10-10,Argentina,Uruguay,1.3,0.6,0.5,0.5,2.0,10,6,0.9,0.9,0.3,0.4,1.3,10,12,6,0.4,0.7,3,0,2
2021-10-10,Spain,France,1.6,0.8,0.3,0.6,1.5,10,8,1.8,1.1,0.6,0.4,2.2,10,4,-4,-0.19999999999999996,-0.7000000000000002,1,2,0
2021-10-12,Iran,South Korea,1.3,0.8,0.6,0.2,2.0,10,100,0.9,1.3,0.4,0.2,1.4,10,100,0,0.4,0.6000000000000001,1,1,1
2021-10-12,Japan,Australia,1.0,1.1,0.3,0.2,1.1,10,26,0.5,1.1,0.2,0.3,0.9,10,32,6,0.5,0.20000000000000007,2,1,2
2021-10-12,Jordan,Uzbekistan,0.7,1.3,0.2,0.2,0.8,10,93,0.8,1.5,0.1,0.2,0.5,10,84,-9,-0.10000000000000009,0.30000000000000004,3,0,2
2021-10-13,Canada,Panama,1.6,1.3,0.4,0.2,1.4,10,51,1.0,2.1,0.2,0.3,0.9,10,68,17,0.6000000000000001,0.4999999999999999,4,1,2
2021-10-14,Brazil,Uruguay,1.3,0.5,0.5,0.3,1.8,10,2,0.7,1.0,0.3,0.3,1.2,10,12,10,0.6000000000000001,0.6000000000000001,4,1,2
2021-10-14,Colombia,Ecuador,0.7,1.5,0.1,0.6,0.9,10,16,1.3,1.3,0.3,0.1,1.0,10,52,36,-0.6000000000000001,-0.09999999999999998,0,0,1
2021-10-27,Mexico,Ecuador,1.7,1.1,0.5,0.3,1.8,10,9,1.3,1.2,0.3,0.2,1.1,10,55,46,0.3999999999999999,0.7,2,3,0
2021-11-11,Australia,Saudi Arabia,0.6,1.1,0.2,0.3,0.9,10,34,0.9,0.9,0.4,0.3,1.5,10,49,15,-0.30000000000000004,-0.6,0,0,1
2021-11-11,Brazil,Colombia,1.6,0.5,0.6,0.2,2.0,10,2,0.7,1.2,0.1,0.7,1.0,10,16,14,0.9000000000000001,1.0,1,0,2
2021-11-12,United States,Mexico,1.9,0.9,0.7,0.1,2.2,10,100,1.8,1.4,0.4,0.3,1.5,10,9,-91,0.09999999999999987,0.7000000000000002,2,0,2
2021-11-12,Uruguay,Argentina,0.6,1.0,0.3,0.3,1.2,10,15,1.4,0.4,0.6,0.4,2.2,10,6,-9,-0.7999999999999999,-1.0000000000000002,0,1,0
2021-11-14,Ghana,South Africa,1.5,0.6,0.4,0.4,1.6,10,52,0.5,0.9,0.2,0.4,1.0,10,66,14,1.0,0.6000000000000001,1,0,2
2021-11-14,Spain,Sweden,1.7,1.0,0.3,0.5,1.4,10,7,1.0,1.6,0.3,0.2,1.1,10,17,10,0.7,0.2999999999999998,1,0,2
2021-11-16,Netherlands,Norway,1.6,1.0,0.4,0.4,1.6,10,11,1.4,1.8,0.2,0.5,1.1,10,37,26,0.20000000000000018,0.5,2,0,2
2021-11-16,Argentina,Brazil,1.4,0.4,0.6,0.4,2.2,10,6,1.7,0.4,0.7,0.2,2.3,10,2,-4,-0.30000000000000004,-0.09999999999999964,0,0,1
2021-11-16,Colombia,Paraguay,0.6,0.7,0.1,0.7,1.0,10,16,0.6,1.0,0.1,0.5,0.8,10,38,22,0.0,0.19999999999999996,0,0,1
2021-11-16,Iraq,South Korea,0.7,0.9,0.4,0.3,1.5,10,72,1.0,1.3,0.4,0.3,1.5,10,100,28,-0.30000000000000004,0.0,0,3,0
2021-11-16,Canada,Mexico,1.8,1.1,0.5,0.2,1.7,10,48,1.6,1.4,0.4,0.2,1.4,10,9,-39,0.19999999999999996,0.30000000000000004,2,1,2
2021-12-01,Saudi Arabia,Jordan,0.8,0.8,0.4,0.3,1.5,10,48,0.9,1.2,0.3,0.1,1.0,10,91,43,-0.09999999999999998,0.5,0,1,0
2021-12-04,Jordan,Morocco,1.0,1.0,0.4,0.1,1.3,10,91,1.3,0.7,0.6,0.1,1.9,10,28,-63,-0.30000000000000004,-0.5999999999999999,0,4,0
2021-12-06,Qatar,Iraq,0.7,2.3,0.0,0.1,0.1,10,51,0.7,1.0,0.4,0.3,1.5,10,75,24,0.0,-1.4,3,0,2
2021-12-07,Morocco,Saudi Arabia,1.4,0.6,0.6,0.1,1.9,10,28,0.8,0.9,0.4,0.2,1.4,10,48,20,0.5999999999999999,0.5,1,0,2
2021-12-07,Algeria,Egypt,1.2,0.9,0.6,0.1,1.9,10,32,0.7,1.3,0.2,0.2,0.8,10,45,13,0.5,1.0999999999999999,1,1,1
2021-12-11,Morocco,Algeria,1.3,0.6,0.6,0.1,1.9,10,28,1.2,0.8,0.6,0.2,2.0,10,32,4,0.10000000000000009,-0.10000000000000009,2,2,1
2021-12-11,Egypt,Jordan,0.7,1.4,0.1,0.3,0.6,10,45,0.9,1.4,0.3,0.1,1.0,10,91,46,-0.20000000000000007,-0.4,3,1,2
2021-12-15,Qatar,Algeria,1.0,2.2,0.1,0.1,0.4,10,51,1.4,0.8,0.6,0.3,2.1,10,32,-19,-0.3999999999999999,-1.7000000000000002,1,2,0
2021-12-15,Tunisia,Egypt,1.1,1.6,0.3,0.1,1.0,10,29,1.0,1.4,0.2,0.3,0.9,10,45,16,0.10000000000000009,0.09999999999999998,1,0,2
2021-12-18,Qatar,Egypt,1.1,2.2,0.1,0.1,0.4,10,51,0.9,1.4,0.2,0.2,0.8,10,45,-6,0.20000000000000007,-0.4,0,0,1
2021-12-18,Tunisia,Algeria,1.0,1.1,0.4,0.1,1.3,10,29,1.6,0.6,0.7,0.3,2.4,10,32,3,-0.6000000000000001,-1.0999999999999999,0,2,0
2021-12-18,United States,Bosnia and Herzegovina,1.7,0.8,0.7,0.1,2.2,10,100,0.6,0.9,0.2,0.4,1.0,10,61,-39,1.1,1.2000000000000002,1,0,2
2022-01-05,Algeria,Ghana,1.7,0.6,0.7,0.3,2.4,10,29,1.3,0.6,0.4,0.4,1.6,10,52,23,0.3999999999999999,0.7999999999999998,3,0,2
2022-01-10,Morocco,Ghana,1.5,0.7,0.6,0.2,2.0,10,28,1.2,0.8,0.4,0.3,1.5,10,52,24,0.30000000000000004,0.5,1,0,2
2022-01-27,Iran,Iraq,1.3,0.9,0.5,0.3,1.8,10,100,0.7,1.3,0.4,0.2,1.4,10,75,-25,0.6000000000000001,0.40000000000000013,1,0,2
2022-01-27,Ecuador,Brazil,1.6,1.3,0.4,0.2,1.4,10,46,1.4,0.4,0.6,0.3,2.1,10,2,-44,0.20000000000000018,-0.7000000000000002,1,1,1
2022-01-27,Paraguay,Uruguay,0.2,0.8,0.0,0.6,0.6,10,43,0.3,1.1,0.2,0.3,0.9,10,17,-26,-0.09999999999999998,-0.30000000000000004,0,1,0
2022-01-28,Jordan,New Zealand,0.7,1.7,0.2,0.1,0.7,10,90,0.8,2.0,0.1,0.1,0.4,10,110,20,-0.10000000000000009,0.29999999999999993,3,1,2
2022-01-30,Egypt,Morocco,0.8,1.2,0.2,0.3,0.9,10,45,1.6,0.6,0.7,0.2,2.3,10,28,-17,-0.8,-1.4,2,1,2
2022-01-30,Canada,United States,1.8,1.2,0.5,0.2,1.7,10,40,1.2,0.6,0.7,0.1,2.2,10,100,60,0.6000000000000001,-0.5000000000000002,2,0,2
2022-02-01,Japan,Saudi Arabia,1.1,0.9,0.4,0.2,1.4,10,26,0.8,0.8,0.4,0.2,1.4,10,51,25,0.30000000000000004,0.0,2,0,2
2022-02-01,Argentina,Colombia,1.3,0.3,0.6,0.4,2.2,10,5,0.4,0.5,0.1,0.7,1.0,10,16,11,0.9,1.2000000000000002,1,0,2
2022-02-01,Brazil,Paraguay,1.3,0.5,0.5,0.4,1.9,10,2,0.2,0.9,0.0,0.5,0.5,10,43,41,1.1,1.4,4,0,2
2022-02-02,Mexico,Panama,1.4,1.4,0.3,0.2,1.1,10,14,1.0,2.2,0.2,0.3,0.9,10,63,49,0.3999999999999999,0.20000000000000007,1,0,2
